DATAFLOW,LAST UPDATE,freq,indic,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,1996-10,-10.5,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,1996-11,-11.4,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,1996-12,-11.2,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,1997-01,-7.8,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,1997-02,-7.3,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,1997-03,-6.8,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,1997-04,-5.9,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,1997-05,-4.5,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,1997-06,-3.1,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,1997-07,-1.1,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,1997-08,-0.9,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,1997-09,1.3,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,1997-10,1.8,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,1997-11,1.4,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,1997-12,2.3,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,1998-01,2.9,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,1998-02,2.2,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,1998-03,3.3,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,1998-04,2.0,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,1998-05,0.5,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,1998-06,1.3,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,1998-07,0.2,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,1998-08,-1.5,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,1998-09,-4.2,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,1998-10,-8.1,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,1998-11,-8.2,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,1998-12,-8.7,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,1999-01,-10.0,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,1999-02,-10.3,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,1999-03,-10.3,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,1999-04,-10.1,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,1999-05,-9.5,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,1999-06,-7.4,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,1999-07,-5.6,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,1999-08,-4.3,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,1999-09,-2.3,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,1999-10,-0.1,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,1999-11,1.5,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,1999-12,2.2,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2000-01,2.3,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2000-02,4.2,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2000-03,5.9,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2000-04,5.7,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2000-05,6.8,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2000-06,7.0,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2000-07,6.6,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2000-08,6.5,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2000-09,6.2,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2000-10,5.5,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2000-11,5.1,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2000-12,4.0,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2001-01,2.6,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2001-02,0.4,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2001-03,-2.2,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2001-04,-5.4,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2001-05,-5.7,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2001-06,-7.2,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2001-07,-7.5,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2001-08,-8.6,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2001-09,-13.5,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2001-10,-15.4,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2001-11,-15.5,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2001-12,-12.3,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2002-01,-12.6,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2002-02,-9.9,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2002-03,-8.3,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2002-04,-8.2,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2002-05,-6.1,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2002-06,-7.3,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2002-07,-8.4,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2002-08,-8.9,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2002-09,-8.1,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2002-10,-8.8,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2002-11,-8.4,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2002-12,-9.1,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2003-01,-9.2,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2003-02,-8.7,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2003-03,-10.7,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2003-04,-11.0,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2003-05,-11.6,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2003-06,-12.2,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2003-07,-12.1,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2003-08,-9.3,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2003-09,-8.8,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2003-10,-7.2,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2003-11,-4.9,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2003-12,-6.2,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2004-01,-5.5,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2004-02,-5.4,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2004-03,-5.2,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2004-04,-3.5,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2004-05,-2.8,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2004-06,-2.7,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2004-07,-2.8,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2004-08,-3.0,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2004-09,-2.9,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2004-10,-2.3,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2004-11,-3.3,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2004-12,-3.4,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2005-01,-4.1,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2005-02,-5.1,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2005-03,-6.8,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2005-04,-8.0,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2005-05,-8.7,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2005-06,-8.3,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2005-07,-6.4,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2005-08,-5.5,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2005-09,-4.3,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2005-10,-2.6,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2005-11,-2.8,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2005-12,-1.6,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2006-01,-0.8,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2006-02,0.8,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2006-03,1.7,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2006-04,3.3,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2006-05,3.5,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2006-06,4.6,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2006-07,4.8,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2006-08,4.3,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2006-09,5.8,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2006-10,6.5,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2006-11,7.1,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2006-12,7.7,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2007-01,6.6,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2007-02,7.1,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2007-03,7.1,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2007-04,6.9,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2007-05,6.6,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2007-06,6.4,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2007-07,5.6,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2007-08,5.2,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2007-09,4.5,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2007-10,4.1,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2007-11,5.5,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2007-12,4.6,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2008-01,3.5,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2008-02,2.2,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2008-03,2.0,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2008-04,-0.6,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2008-05,-1.7,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2008-06,-4.1,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2008-07,-6.4,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2008-08,-8.3,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2008-09,-11.1,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2008-10,-17.5,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2008-11,-25.6,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2008-12,-32.9,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2009-01,-32.4,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2009-02,-35.6,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2009-03,-36.8,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2009-04,-33.6,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2009-05,-31.1,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2009-06,-28.7,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2009-07,-26.0,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2009-08,-22.0,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2009-09,-20.0,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2009-10,-17.3,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2009-11,-16.3,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2009-12,-14.9,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2010-01,-13.2,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2010-02,-12.5,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2010-03,-9.7,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2010-04,-6.8,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2010-05,-5.5,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2010-06,-4.8,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2010-07,-2.7,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2010-08,-1.6,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2010-09,-0.9,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2010-10,0.5,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2010-11,0.4,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2010-12,2.3,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2011-01,3.4,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2011-02,3.2,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2011-03,3.8,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2011-04,3.6,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2011-05,2.1,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2011-06,1.4,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2011-07,-0.7,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2011-08,-2.9,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2011-09,-5.4,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2011-10,-5.4,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2011-11,-7.1,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2011-12,-7.6,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2012-01,-6.8,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2012-02,-6.7,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2012-03,-7.4,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2012-04,-7.8,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2012-05,-9.4,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2012-06,-9.9,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2012-07,-11.4,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2012-08,-11.8,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2012-09,-12.1,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2012-10,-14.7,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2012-11,-12.6,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2012-12,-11.7,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2013-01,-11.4,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2013-02,-9.4,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2013-03,-10.1,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2013-04,-11.3,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2013-05,-10.4,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2013-06,-8.9,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2013-07,-8.4,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2013-08,-5.6,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2013-09,-4.7,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2013-10,-3.8,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2013-11,-3.2,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2013-12,-2.9,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2014-01,-2.5,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2014-02,-2.3,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2014-03,-2.0,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2014-04,-2.2,
ESTAT:EI_BSIN_M_R2(1.0),28/10/22 11:00:00,M,BS-ICI,SA,BAL,EA19,2014-05,-2.8,
